image_id,object_id,object,object_type,object_boundboxed,caption_id
4013904088,151894,a bandanna,clothing,1,3
4013904088,151893,A man,people,1,3
4013904088,151897,a tree,other,1,1
4013904088,151902,balance,other,0,2
4013904088,151897,a tree,other,1,4
4013904088,151896,an axe,other,1,4
4013904088,151895,his head,bodyparts,1,3
4013904088,151897,the limbs of a tree,other,1,2
4013904088,151904,colorful clothing clings,other,1,2
4013904088,151896,an ax,other,1,3
4013904088,151895,his head,bodyparts,1,1
4013904088,151894,turban,clothing,1,1
4013904088,151899,a mustache,bodyparts,1,1
4013904088,151896,an axe or hatchet,other,1,0
4013904088,151897,a tree,other,1,3
4013904088,151893,A man,people,1,0
4013904088,151901,an orange shirt,clothing,1,0
4013904088,151903,blue bottoms,clothing,1,0
4013904088,151895,a head,bodyparts,1,0
4013904088,151897,a tree,other,1,0
4013904088,151893,A man,people,1,4
4013904088,151898,a branch,other,1,4
4013904088,151893,A man,people,1,1
4013904088,151896,a tool,other,1,1
4013904088,151893,A barefoot man,people,1,2
4018186978,152064,his fist,bodyparts,1,3
4018186978,0,the ground,notvisual,0,2
4018186978,152063,a red shirt,clothing,1,2
4018186978,152062,A man,people,1,2
4018186978,152067,his face,bodyparts,1,1
4018186978,152066,a growling look,other,1,1
4018186978,152063,a red shirt,clothing,1,1
4018186978,152062,An angry looking man,people,1,4
4018186978,0,the ground,notvisual,0,4
4018186978,152062,A boy,people,1,1
4018186978,0,the air,notvisual,0,0
4018186978,152062,A young man,people,1,0
4018186978,152068,sneakers,clothing,1,0
4018186978,152063,a red jacket,clothing,1,0
4018186978,152064,one hand,bodyparts,1,0
4018186978,0,the ground,notvisual,0,0
4018186978,152069,the other,other,0,0
4018186978,152062,Comical man,people,1,3
4018186978,152065,a broken concrete tile,other,1,3
4024023598,152327,A young boy,people,1,4
4024023598,152326,a pirate,people,1,4
4024023598,152326,A man,people,1,0
4024023598,152326,A Street performer,people,1,1
4024023598,152326,a pirate,people,1,3
4024023598,152326,a pirate,people,1,0
4024023598,152326,A street performer,people,1,3
4024023598,152328,a crowd,people,1,2
4024023598,152327,a boy,people,1,2
4024023598,152326,a pirate,people,1,2
4024023598,152326,A man,people,1,2
4024023598,152328,the crowd,people,1,1
4024023598,152327,a young boy,people,1,0
4024023598,152328,a crowd,people,1,0
4024023598,152331,others,other,1,1
4024023598,152327,a young boy,people,1,1
4024023598,152330,public,scene,0,3
4024023598,152329,a bridge,scene,0,0
4031301793,152605,the city,scene,0,1
4031301793,152600,Gentleman,people,1,1
4031301793,152601,a blond girl,people,1,1
4031301793,152602,blue scarf,clothing,1,1
4031301793,152613,blond-hair,bodyparts,1,0
4031301793,152601,a girl,people,1,0
4031301793,152611,glasses,clothing,1,0
4031301793,152609,a colorful vest,clothing,1,0
4031301793,152603,a busy city street,scene,0,4
4031301793,152603,the street,scene,0,0
4031301793,152610,a man,people,1,1
4031301793,152600,An Oriental man,people,1,0
4031301793,152608,a black suit,clothing,1,1
4031301793,152603,the street,scene,0,3
4031301793,152604,the streets,scene,0,2
4031301793,152607,Young Asian individuals,people,1,4
4031301793,152601,his girlfriend,people,1,3
4031301793,152602,a blue scarf,clothing,1,3
4031301793,152600,A man,people,1,3
4031301793,152612,unique clothing,clothing,1,2
4031301793,152606,Every day people,people,1,2
4031539901,152627,A group of individuals,people,1,0
4031539901,152626,a bar,scene,1,0
4031539901,152628,a bartender,people,1,0
4031539901,152631,their order,other,0,0
4031539901,152627,patrons,people,1,4
4031539901,152626,A bar,scene,1,4
4031539901,152626,a bar,scene,1,3
4031539901,152627,A group of people,people,1,3
4031539901,152626,a bar,scene,1,2
4031539901,152627,A crowd of people,people,1,2
4031539901,152630,many different bottles of alcohol,other,1,1
4031539901,152626,a bar,scene,1,1
4031539901,152627,A group of people,people,1,1
4031539901,152629,the counter,other,1,0
4032977916,152671,help desk,other,1,4
4032977916,152674,her computer,other,1,1
4032977916,152670,telephone,other,1,4
4032977916,152668,A woman,people,1,0
4032977916,152676,a white and beige-striped sweater,clothing,1,0
4032977916,152673,telephones,other,1,0
4032977916,152669,an office,scene,0,0
4032977916,152668,A woman,people,1,1
4032977916,152675,the phone,other,1,1
4032977916,152668,A receptionist,people,1,2
4032977916,152670,the telephone,other,1,2
4032977916,152668,A woman,people,1,3
4032977916,152669,an office,scene,0,3
4032977916,152672,a phone call,other,0,3
4032977916,152668,Person,people,1,4
4035527590,152765,a hard hat,clothing,1,3
4035527590,152765,a hard hat,clothing,1,0
4035527590,152769,camera,other,0,0
4035527590,152764,A man,people,1,1
4035527590,152767,work clothes,clothing,1,1
4035527590,152764,A construction worker,people,1,0
4035527590,152765,a hard hat,clothing,1,4
4035527590,152766,a river,scene,1,4
4035527590,152764,a man,people,1,4
4035527590,152766,water,scene,1,3
4035527590,152765,a white hard hat,clothing,1,1
4035527590,152768,green gloves,clothing,1,0
4035527590,152764,A man,people,1,3
4035527590,152766,water,scene,1,2
4035527590,152765,a white hard hat,clothing,1,2
4035527590,152764,A man,people,1,2
4035527590,152766,water,scene,1,1
4035527590,152766,still water,scene,1,0
4036819980,152789,a sunny day,scene,0,3
4036819980,152792,black pants,clothing,1,0
4036819980,152794,sneakers,clothing,1,0
4036819980,152788,This girl,people,1,4
4036819980,152790,a field,scene,1,2
4036819980,152788,A woman,people,1,3
4036819980,152797,yellow and blue,clothing,1,2
4036819980,152790,a field,scene,1,3
4036819980,152796,wispy clouds,other,1,0
4036819980,152788,A young redheaded girl,people,1,0
4036819980,0,the air,notvisual,0,4
4036819980,152788,A teenage girl,people,1,2
4036819980,152789,a clear day,scene,0,1
4036819980,152790,a field,scene,1,1
4036819980,152791,a yellow T-shirt,clothing,1,1
4036819980,152788,A girl,people,1,1
4036819980,152790,a grassy field,scene,1,0
4036819980,152793,blue skies,other,1,0
4036819980,152791,a yellow shirt,clothing,1,0
4036819980,0,the background,notvisual,0,0
4048692596,153287,People,people,1,1
4048692596,153289,a fire,other,1,1
4048692596,153289,a fire,other,1,4
4048692596,153287,Girls,people,1,4
4048692596,153293,night,scene,0,3
4048692596,153289,a fire,other,1,3
4048692596,153287,Young women,people,1,3
4048692596,153292,a table,other,1,2
4048692596,153291,a pumpkin dress,clothing,1,2
4048692596,153290,a girl,people,1,2
4048692596,153289,a fire,other,1,0
4048692596,153288,costumes,clothing,1,1
4048692596,153287,Young women,people,1,0
4048692596,153288,Halloween costumes,clothing,1,0
4054618575,153527,A construction worker,people,1,1
4054618575,153528,the phone,other,0,1
4054618575,153527,A construction worker,people,1,2
4054618575,153534,debris,other,1,1
4054618575,153531,a construction site,scene,0,0
4054618575,153528,the radio,other,0,2
4054618575,153530,the De Meuter,other,0,1
4054618575,153535,white hard hats,clothing,1,3
4054618575,153537,the middle of a job site,scene,0,2
4054618575,153535,his hard hat,clothing,1,4
4054618575,153528,the phone,other,0,4
4054618575,153532,black and yellow jackets,clothing,1,3
4054618575,153536,someone,people,0,0
4054618575,153528,the phone,other,0,0
4054618575,153533,blue jeans,clothing,1,0
4054618575,153527,A construction worker,people,1,0
4054618575,153527,A construction guy,people,1,4
4054618575,153529,Two workers,people,1,3
4056875847,153599,A man,people,1,4
4056875847,153599,a guy,people,1,3
4056875847,153599,A young shirtless man,people,1,2
4056875847,153600,a mirror,other,1,4
4056875847,153603,his facial hair,bodyparts,1,3
4056875847,153601,the restroom,scene,0,3
4056875847,153601,his bathroom,scene,0,1
4056875847,153603,his face,bodyparts,1,1
4056875847,153602,glasses,clothing,1,1
4056875847,153602,glasses,clothing,1,2
4056875847,153599,A naked man,people,1,1
4056875847,153600,the mirror,other,1,0
4056875847,153604,no shirt,clothing,1,0
4056875847,153602,glasses,clothing,1,0
4056875847,153599,A man,people,1,0
4056875847,153602,glasses,clothing,1,4
4056875847,0,he,notvisual,0,0
4056875847,153600,a mirror,other,1,2
4068908551,154089,a bow,other,0,2
4068908551,154086,A group of dancers,people,1,3
4068908551,154091,their bows,other,0,3
4068908551,154086,Six people,people,1,2
4068908551,154086,six performers,people,1,1
4068908551,154087,red costumes,clothing,1,1
4068908551,154086,Several people,people,1,0
4068908551,154087,brightly colored clothing,clothing,1,0
4068908551,154088,stage,scene,0,2
4068908551,154090,a row,other,0,0
4068908551,154088,stage,scene,0,1
4068908551,154088,stage,scene,0,4
4068908551,154086,a group of people,people,1,4
4073193673,154254,bowed head,bodyparts,1,2
4073193673,154254,the head of a man,people,1,2
4073193673,154253,a yarmulke,clothing,1,0
4073193673,154249,an older man,people,1,0
4073193673,0,who,notvisual,0,0
4073193673,154255,a prayer shawl,clothing,1,0
4073193673,154256,a white shirt,clothing,1,0
4073193673,154253,yarmulke,clothing,1,0
4073193673,154258,his hands,bodyparts,1,0
4073193673,154249,A Jewish man,people,1,1
4073193673,154259,the head of another man,people,1,1
4073193673,0,who,notvisual,0,1
4073193673,0,him,notvisual,0,1
4073193673,154249,A Rabbi,people,1,2
4073193673,154254,the younger man 's head,bodyparts,1,0
4073193673,154249,A young man,people,1,0
4073193673,154253,a blue yarmulke,clothing,1,2
4073193673,154252,another jewish man,people,1,3
4073193673,154252,A man,people,1,4
4073193673,154249,a priest,people,1,4
4073193673,154249,Jewish man,people,1,3
4075695875,154353,Two out of 6 swimmers,people,1,1
4075695875,154354,the win,other,0,1
4075695875,154355,lap areas,scene,0,0
4075695875,154351,Front stroke swimming race,other,0,0
4075695875,154352,Six swimmers,people,1,2
4075695875,154351,a swimming race,other,0,2
4075695875,154352,Swimmers,people,1,3
4075695875,154356,the butterfly,animals,0,3
4075695875,154351,A closely contested swimming race,other,0,4
4077359929,154417,a laptop,other,1,3
4077359929,154418,Two people,people,1,4
4077359929,154415,Woman,people,1,3
4077359929,154417,a computer,other,1,2
4077359929,154422,a white shirt,clothing,1,2
4077359929,154416,a man,people,1,2
4077359929,154420,her computer screen,other,1,1
4077359929,0,what,notvisual,0,1
4077359929,154415,A blond woman,people,1,1
4077359929,154421,a conference room,scene,0,0
4077359929,154415,a woman,people,1,0
4077359929,154416,A man,people,1,0
4077359929,154417,a laptop computer,other,1,4
4077359929,154419,an image,other,1,3
4077359929,154416,man,people,1,3
4078860212,154516,another guy,people,1,2
4078860212,154516,Two skateboarders,people,1,0
4078860212,154521,an inviting street,scene,1,4
4078860212,154523,Three friends,people,1,4
4078860212,154518,two others,other,1,3
4078860212,154521,the road,scene,1,2
4078860212,154516,another boarder,people,1,0
4078860212,154518,Two guys,people,1,2
4078860212,154521,a street,scene,1,1
4078860212,154516,One man,people,1,3
4078860212,154518,two other men,people,1,1
4078860212,154524,a stunt,other,0,0
4078860212,154522,A man,people,1,1
4078860212,154521,the street,scene,1,0
4093746088,155119,This man,people,1,0
4093746088,155120,a white hard hat,clothing,1,0
4093746088,155124,long-sleeve shirt,clothing,1,0
4093746088,155122,a roof,scene,0,0
4093746088,155122,a roof,scene,0,4
4093746088,155120,a hard hat,clothing,1,4
4093746088,155119,A worker,people,1,1
4093746088,155127,work,other,0,3
4093746088,155120,a hard hat,clothing,1,1
4093746088,155119,A man,people,1,4
4093746088,155122,a roof,scene,0,1
4093746088,0,the distance,notvisual,0,1
4093746088,155119,An electrician,people,1,2
4093746088,155123,gray vest,clothing,1,0
4093746088,155121,a pole,other,1,2
4093746088,155122,a roof,scene,0,2
4093746088,155121,an electric pole,other,1,3
4093746088,155119,A guy,people,1,3
4093746088,155126,wires,other,1,2
4095536845,155291,sunny weather,other,0,3
4095536845,155286,a street,scene,0,3
4095536845,155282,Two members of a security,other,1,3
4095536845,155285,a collared shirt,clothing,1,2
4095536845,155284,a bald man,people,1,2
4095536845,155282,black uniforms,clothing,1,2
4095536845,155282,Two men,people,1,2
4095536845,155289,order,other,0,1
4095536845,155290,peace,other,0,1
4095536845,155282,Foreign militants or authorities,other,1,1
4095536845,155284,a man,people,1,0
4095536845,155287,batons,other,1,0
4095536845,155286,a semi-crowded street,scene,0,0
4095536845,155282,two policemen,people,1,0
4095536845,0,There,notvisual,0,0
4095536845,155286,a neighborhood street,scene,0,1
4095536845,155285,a blue and white plaid shirt,clothing,1,0
4095536845,155286,the street,scene,0,4
4095536845,155282,Two uniformed men,people,1,4
4103236953,155505,notes,other,0,3
4103236953,155505,notes,other,0,2
4103236953,155504,Six children,people,1,2
4103236953,155508,crayons,other,1,1
4103236953,155505,together writing notes,other,0,0
4103236953,155509,notepads,other,1,1
4103236953,155507,a step,other,1,1
4103236953,155504,Six children,people,1,1
4103236953,155506,a field trip,other,0,0
4103236953,155504,These children,people,1,0
4103236953,155504,Many kids,people,1,3
4103236953,155504,Children,people,1,4
4107979730,155839,A singer,people,1,0
4107979730,155840,a microphone,other,1,0
4107979730,155843,other musicians,people,1,0
4107979730,155840,a microphone,other,1,1
4107979730,155841,a stage,scene,0,1
4107979730,155839,A singer,people,1,2
4107979730,155841,stage,scene,0,2
4107979730,155842,a concert,other,0,2
4107979730,155839,A woman,people,1,3
4107979730,155844,a White dress,clothing,1,3
4107979730,155839,A singer of a band,people,1,4
4107979730,155841,stage,scene,0,4
4107979730,155839,A man,people,1,1
4107979730,0,the background,notvisual,0,0
4110079813,155917,the street,scene,1,3
4110079813,155917,a street,scene,1,4
4110079813,155916,Two ladies,people,1,1
4110079813,155919,Three women,people,1,3
4110079813,155917,street,scene,1,2
4110079813,155920,blue jeans,clothing,1,2
4110079813,155918,black jackets,clothing,1,2
4110079813,155916,two women,people,1,2
4110079813,155921,the rear entrance of a business,other,1,1
4110079813,155917,a street,scene,1,1
4110079813,0,each other,notvisual,0,0
4110079813,155917,a street,scene,1,0
4110079813,155918,black coats,clothing,1,0
4110079813,155916,Two women,people,1,0
4110079813,155918,jackets,clothing,1,3
4110079813,155916,Two women,people,1,4
4111392499,155971,a pipe,other,1,0
4111392499,155965,Two men,people,1,4
4111392499,0,that,notvisual,0,0
4111392499,155972,the wall,other,1,0
4111392499,155965,Two men,people,1,1
4111392499,155968,white shirts,clothing,1,1
4111392499,155967,black ties,clothing,1,1
4111392499,155966,cocktails,other,1,1
4111392499,155973,work attire,clothing,1,0
4111392499,0,they,notvisual,0,1
4111392499,155965,Two men,people,1,2
4111392499,155967,ties,clothing,1,2
4111392499,155966,drinks,other,1,2
4111392499,155969,A man,people,1,3
4111392499,155966,a drink,other,1,3
4111392499,155970,another man,people,1,3
4111392499,155974,the left,scene,0,1
4111392499,155968,white shirts,clothing,1,2
4111392499,155965,Two men,people,1,0
4113657978,156061,a dance studio,scene,1,0
4113657978,156060,one female,people,1,0
4113657978,156064,a routine,other,0,0
4113657978,156060,Woman,people,1,1
4113657978,156065,black and white shirt,clothing,1,1
4113657978,156058,man,people,1,1
4113657978,156062,all black,clothing,1,1
4113657978,156061,a studio,scene,1,1
4113657978,156059,Two very flexible ballet dancers,people,1,2
4113657978,0,who,notvisual,0,2
4113657978,156061,a studio,scene,1,2
4113657978,156059,Two people,people,1,3
4113657978,0,each other,notvisual,0,3
4113657978,156063,a mirror,other,1,3
4113657978,156058,A man,people,1,4
4113657978,156060,a woman,people,1,4
4113657978,156061,a mirrored dance studio,scene,1,4
4113657978,156058,one male,people,1,0
4113657978,156059,Two dancers,people,1,0
4115212373,156110,flags,other,1,4
4115212373,156109,a busy street,scene,1,4
4115212373,156112,busy traffic,vehicles,1,2
4115212373,156110,"flags of red , white , and black",clothing,1,0
4115212373,156108,A man,people,1,1
4115212373,156111,his sports team,people,0,1
4115212373,156109,the streets of his city,scene,1,1
4115212373,156108,A man,people,1,2
4115212373,156110,two flags,other,1,2
4115212373,156108,A young adult,people,1,0
4115212373,156109,the middle of a road,scene,1,0
4115212373,156113,a sweatshirt,clothing,1,3
4115212373,156110,flags,other,1,3
4115212373,156108,Young kid,people,1,4
4115212373,156108,A man,people,1,3
4117842141,156207,a couple,people,1,2
4117842141,156209,A group of people,people,1,0
4117842141,156213,a dining table,other,1,0
4117842141,156212,A man,people,1,1
4117842141,156209,Formally dressed family,people,1,2
4117842141,156216,food,other,1,0
4117842141,156210,the cake,other,1,4
4117842141,0,it,notvisual,0,0
4117842141,156207,A couple,people,1,4
4117842141,156211,other people,people,1,1
4117842141,156214,a formal dinner party celebration,other,0,3
4117842141,156210,a cake,other,1,1
4117842141,156215,a woman,people,1,1
4117842141,156210,a cake,other,1,2
4117842141,156211,an audience,people,1,4
4117842141,156208,People,people,1,3
4119134806,156232,a wall,other,1,4
4119134806,156236,work,other,0,4
4119134806,156231,Three men,people,1,4
4119134806,156232,a wall,other,1,3
4119134806,156233,reflective gear,other,1,3
4119134806,156231,Three men,people,1,3
4119134806,156232,a decorated wall,other,1,0
4119134806,156232,a wall,other,1,2
4119134806,156233,reflective gear,other,1,2
4119134806,156231,Three workers,people,1,2
4119134806,156233,yellow highlighting tape,other,1,1
4119134806,156234,a black jacket,clothing,1,1
4119134806,156231,The three men,people,1,1
4119134806,156235,reflective uniforms,clothing,1,0
4119134806,156231,Three men,people,1,0
4127286981,156465,black,clothing,1,0
4127286981,156463,a black jacket outside,scene,1,0
4127286981,156462,A man,people,1,1
4127286981,156461,A woman,people,1,0
4127286981,156462,a man,people,1,0
4127286981,156462,a man,people,1,3
4127286981,0,she,notvisual,0,1
4127286981,156466,a cigarette,other,1,1
4127286981,156461,A brunette women,people,1,2
4127286981,156461,A woman,people,1,3
4127286981,156464,outside,scene,0,3
4127286981,156462,guy,people,1,4
4127286981,156461,a smoking woman,people,1,4
4127286981,156461,woman,people,1,1
4132372244,156572,a black and white dress,clothing,1,3
4132372244,156569,A woman,people,1,3
4132372244,156569,a teacher,people,1,2
4132372244,156575,a room,scene,1,4
4132372244,156576,a wood floor,scene,1,4
4132372244,156573,A choir,people,1,0
4132372244,156578,instructions,other,0,2
4132372244,156565,a class,people,0,2
4132372244,156568,people,people,1,2
4132372244,156565,singing class,people,0,1
4132372244,156569,woman,people,1,1
4132372244,156574,a group of men,people,1,1
4132372244,156569,A woman,people,1,1
4132372244,156572,a black and white dress,clothing,1,0
4132372244,156569,the conductor,people,1,0
4132372244,156577,front,scene,0,0
4132372244,156567,the soloist,people,1,0
4132372244,156566,a choir,people,1,3
4132372244,156566,A choir,people,1,4
4139499756,156713,pictures of something,other,0,0
4139499756,0,them,notvisual,0,0
4139499756,156712,A group of people,people,1,1
4139499756,156714,something,other,0,1
4139499756,156713,pictures,other,0,4
4139499756,156713,pictures,other,0,1
4139499756,156712,Crowd of people,people,1,2
4139499756,156713,photos of something,other,0,2
4139499756,156712,A large group of people,people,1,3
4139499756,156712,A gathering of people,people,1,4
4139499756,156715,the sky,scene,0,1
4139499756,156712,Several people,people,1,0
4139499756,156712,a large crowd,people,1,0
4154120779,157301,a dark-haired latino boy,people,1,0
4154120779,157303,a wall,other,1,2
4154120779,157304,graffiti,other,1,2
4154120779,157301,A young boy,people,1,3
4154120779,157302,a graffiti covered wall,other,0,3
4154120779,157301,A child,people,1,4
4154120779,157304,graffiti,other,1,4
4154120779,0,that,notvisual,0,1
4154120779,157303,a wall,other,1,1
4154120779,157301,A young boy,people,1,1
4154120779,157305,jeans,clothing,1,0
4154120779,157304,graffiti,other,1,0
4154120779,157303,a wall,other,1,0
4154120779,157301,Young boy,people,1,2
4154120779,157302,graffiti,other,0,1
4156088769,157372,two women,people,1,0
4156088769,157373,a bike,vehicles,1,0
4156088769,157369,A man,people,1,0
4156088769,157367,a store,scene,1,4
4156088769,157366,Several people,people,1,1
4156088769,157371,empanadas,other,1,1
4156088769,157366,people,people,1,4
4156088769,157367,an empanada store,scene,1,3
4156088769,157367,a green building,scene,1,0
4156088769,157367,a small empanadas store,scene,1,1
4156088769,157366,The three people,people,1,2
4156088769,157370,a delivery,other,0,2
4156088769,157366,People,people,1,3
4163406887,157649,Two boys,people,1,2
4163406887,157648,an adobe wall,other,1,1
4163406887,157647,another boy,people,1,1
4163406887,157646,a donkey,animals,1,1
4163406887,157647,another boy,people,1,0
4163406887,157648,an old stone wall,other,1,0
4163406887,157651,a cap,clothing,1,0
4163406887,157650,one,other,1,2
4163406887,157646,a donkey,animals,1,0
4163406887,157645,A boy,people,1,0
4163406887,157645,Boy,people,1,1
4163406887,157646,a mule,animals,1,2
4163406887,157645,A boy,people,1,3
4163406887,157646,a donkey,animals,1,3
4163406887,157647,a friend,people,1,3
4163406887,157645,A boy,people,1,4
4163406887,157646,a donkey,animals,1,4
4164879525,157673,a cobblestone street,scene,1,0
4164879525,157672,bubbles,other,1,0
4164879525,157672,bubbles,other,1,1
4164879525,157670,A little girl,people,1,2
4164879525,157671,a coat,clothing,1,2
4164879525,157673,pavement bricks,other,1,2
4164879525,157670,A little girl,people,1,3
4164879525,157672,bubbles,other,1,3
4164879525,157670,A little girl,people,1,4
4164879525,157672,bubbles,other,1,4
4164879525,157670,A little girl,people,1,0
4164879525,157671,a brown jacket,clothing,1,1
4164879525,157670,A little girl,people,1,1
4166059793,157703,children,people,1,3
4166059793,157699,A little girl,people,1,4
4166059793,157702,a book,other,1,3
4166059793,157704,a chair,other,1,3
4166059793,157700,A woman,people,1,3
4166059793,157707,a classroom,scene,0,2
4166059793,157702,a book,other,1,4
4166059793,157703,young children,people,1,2
4166059793,157700,A teacher,people,1,2
4166059793,157703,several small children,people,1,1
4166059793,157700,a woman,people,1,0
4166059793,157701,blue clothing,clothing,1,1
4166059793,157700,A woman,people,1,1
4166059793,157701,a blue sweatshirt,clothing,1,0
4166059793,157699,A girl,people,1,0
4166059793,157705,a red dress,clothing,1,0
4166059793,157706,a striped shirt,clothing,1,0
4166059793,0,she,notvisual,0,0
4166059793,157702,a book,other,1,0
4166059793,157702,a picture book,other,1,1
4170746161,157929,the bar,scene,1,3
4170746161,157928,Two men,people,1,3
4170746161,0,it,notvisual,0,2
4170746161,157929,a bar,scene,1,2
4170746161,157933,coats,clothing,1,2
4170746161,157928,Two men,people,1,2
4170746161,157930,alcohol bottles,other,1,1
4170746161,157930,four clear bottles,other,1,0
4170746161,157929,a table,other,1,1
4170746161,157933,coat,clothing,1,1
4170746161,157928,Two men,people,1,1
4170746161,0,it,notvisual,0,0
4170746161,157930,alcohol,other,1,3
4170746161,157929,a table,other,1,0
4170746161,157933,jackets,clothing,1,0
4170746161,157936,beakers,other,1,1
4170746161,157934,a party,other,0,3
4170746161,157930,bottles,other,1,2
4170746161,157929,a circular bar,scene,1,4
4170746161,157928,two men,people,1,4
4170746161,157935,a room,scene,0,4
4170746161,157928,Two men,people,1,0
4170746161,157937,people,people,1,4
4171253174,157970,a stool,other,1,2
4171253174,157964,a red bubble jacket,clothing,1,0
4171253174,157962,A woman,people,1,0
4171253174,157965,black and white striped pants,clothing,1,0
4171253174,157966,a bar,scene,0,0
4171253174,157963,a man,people,1,0
4171253174,0,who,notvisual,0,0
4171253174,157971,people,people,1,0
4171253174,0,them,notvisual,0,0
4171253174,157962,A woman,people,1,1
4171253174,157964,a red coat,clothing,1,1
4171253174,157969,a fence,scene,1,4
4171253174,157962,A girl,people,1,4
4171253174,157964,a red jacket,clothing,1,3
4171253174,157962,A blond woman,people,1,3
4171253174,157965,striped pants,clothing,1,1
4171253174,157973,his shoulder,bodyparts,1,2
4171253174,157972,her head,bodyparts,1,2
4171253174,157963,a man,people,1,2
4171253174,157963,a man,people,1,1
4171253174,157967,a black hat,clothing,1,1
4171253174,157968,a cigarette,other,1,1
4171253174,157962,A woman,people,1,2
4171253174,157964,a red jacket,clothing,1,2
4171253174,157963,boy,people,1,4
4171253174,157965,black and white striped pants,clothing,1,3
4179982279,158196,People,people,1,4
4179982279,158197,a rink,other,1,4
4179982279,158196,People,people,1,0
4179982279,158204,the glow of lighted tree,other,1,0
4179982279,158199,People ice skate,other,0,1
4179982279,158201,a lighted space,scene,0,1
4179982279,158202,a spot,scene,1,1
4179982279,0,that,notvisual,0,1
4179982279,158200,alcohol,other,0,1
4179982279,158196,Four people,people,1,2
4179982279,158205,jackets,clothing,1,2
4179982279,158203,long pants ice skate,other,1,2
4179982279,158197,an outdoor rink,other,1,2
4179982279,158196,People,people,1,3
4179982279,158197,an ice rink,other,1,3
4179982279,158198,night,scene,0,4
4179982279,158198,the evening,scene,0,0
4182580764,0,There,notvisual,0,2
4182580764,159001,blue,clothing,1,0
4182580764,158285,A man,people,1,1
4182580764,158288,people,people,1,0
4182580764,158286,a martial arts competition,other,0,0
4182580764,158291,a man,people,1,0
4182580764,159000,white,clothing,1,0
4182580764,158285,A man,people,1,0
4182580764,158288,spectators,people,1,1
4182580764,159000,white,clothing,1,1
4182580764,158286,a martial arts competition,other,0,1
4182580764,0,the air,notvisual,0,1
4182580764,158285,A man,people,1,3
4182580764,158286,a martial arts competition,other,0,2
4182580764,158285,a guy,people,1,2
4182580764,158286,a martial arts session,other,0,4
4182580764,158289,Two people,people,1,4
4182580764,158286,a karate tournament,other,0,3
4182580764,158287,a midair kick,other,0,3
4182580764,158290,a flip,other,0,2
4195751574,158710,A woman,people,1,4
4195751574,158711,a bowl,other,1,3
4195751574,158710,A woman,people,1,3
4195751574,158711,a piece of pottery,other,1,2
4195751574,158712,a flower shirt,clothing,1,2
4195751574,158715,a table,other,1,0
4195751574,158720,a ceramic shop,scene,1,1
4195751574,158711,a large pot,other,1,0
4195751574,158711,a large ceramic bowl,other,1,1
4195751574,158714,an apron,clothing,1,0
4195751574,158712,floral shirt,clothing,1,1
4195751574,158717,blue gloves,clothing,1,1
4195751574,158710,Woman,people,1,1
4195751574,158718,"cups , bowls , pots and baskets of assorted size",other,1,0
4195751574,158710,A woman,people,1,2
4195751574,158711,a clay pot,other,1,4
4195751574,158710,A woman,people,1,0
4200402256,158942,blue shirt,clothing,1,2
4200402256,158942,a blue shirt,clothing,1,0
4200402256,158945,their items,other,1,0
4200402256,158941,a bike,vehicles,1,0
4200402256,158946,a marketplace,other,0,0
4200402256,158940,A man,people,1,1
4200402256,158942,a blue jacket,clothing,1,1
4200402256,158941,a bicycle,vehicles,1,1
4200402256,158947,a potato type,people,1,1
4200402256,158940,A man,people,1,2
4200402256,158943,a tan hat,clothing,1,2
4200402256,158941,a bike,vehicles,1,2
4200402256,158945,produce,other,1,2
4200402256,158940,Man,people,1,3
4200402256,158942,blue jacket,clothing,1,3
4200402256,158948,busy open market,scene,0,3
4200402256,158940,A man,people,1,4
4200402256,158942,a blue shirt,clothing,1,4
4200402256,158941,a bicycle,vehicles,1,4
4200402256,158944,produce,other,1,4
4200402256,158943,a hat,clothing,1,0
4200402256,158940,A person,people,1,0
4200402256,158944,cart of turnips,other,1,3
4205559091,159133,A man,people,1,4
4205559091,159134,a machine,other,1,1
4205559091,159135,an orange vest,clothing,1,1
4205559091,159133,A man,people,1,1
4205559091,159134,a piece of Mercedes equipment,other,1,0
4205559091,159136,the street,scene,1,0
4205559091,159135,an orange jacket,clothing,1,0
4205559091,159133,A man,people,1,0
4205559091,159133,A man,people,1,3
4205559091,159134,a piece of machinery,other,1,3
4205559091,159136,the street of snow,scene,1,2
4205559091,159136,snow,scene,1,4
4205559091,159139,a yellow truck,vehicles,1,4
4205559091,159134,a snow plow attachment,other,1,1
4205559091,159134,A yellow snow plow,other,1,2
4210282647,159239,a motorcycle,other,1,3
4210282647,159237,a red shirt,clothing,1,1
4210282647,159239,one of the motorcycles,other,1,1
4210282647,159234,a nap,other,1,1
4210282647,159234,A bald ma,people,1,2
4210282647,159237,a red shirt,clothing,1,2
4210282647,159239,a motorized scooter,vehicles,1,2
4210282647,159235,A man,people,1,3
4210282647,159237,a red shirt,clothing,1,3
4210282647,159238,A display of motorcycles,other,1,4
4210282647,159234,A man,people,1,1
4210282647,0,him,notvisual,0,1
4210282647,159242,bikes,vehicles,1,0
4210282647,159237,a red shirt,clothing,1,0
4210282647,159235,A man,people,1,0
4210282647,159236,a mall,other,0,4
4210282647,159236,an urbanized asian community,other,0,0
4215128854,159309,a city,scene,0,0
